AD DisplayName,Assigned Roles,Department,Department ID,Detected Roles,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,POI Type Code,POI Type Description,Position Description Long,Squad ID,Squad Name,Username
AD DisplayName 1806,Assigned Roles 65,Department 58,Department ID 58,Detected Roles 190,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 98,POI Type Code 0,POI Type Description 0,Position Description Long 69,Squad ID 0,Squad Name 0,4057424f
AD DisplayName 1807,Assigned Roles 481,Department 43,Department ID 43,Detected Roles 750,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 44,Job Profile 44,Management Level 3,Manager 268,POI Type Code 0,POI Type Description 0,Position Description Long 58,Squad ID 0,Squad Name 0,3c3cd430
AD DisplayName 1808,Assigned Roles 482,Department 62,Department ID 62,Detected Roles 751,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 15,Job Profile 15,Management Level 3,Manager 236,POI Type Code 0,POI Type Description 0,Position Description Long 16,Squad ID 0,Squad Name 0,11bd5354
AD DisplayName 1809,Assigned Roles 56,Department 37,Department ID 37,Detected Roles 752,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 114,POI Type Code 0,POI Type Description 0,Position Description Long 69,Squad ID 0,Squad Name 0,48a9a462
AD DisplayName 1810,Assigned Roles 341,Department 68,Department ID 68,Detected Roles 533,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 12,Job Profile 12,Management Level 3,Manager 232,POI Type Code 0,POI Type Description 0,Position Description Long 12,Squad ID 0,Squad Name 0,2e13ab54
AD DisplayName 1811,Assigned Roles 51,Department 60,Department ID 60,Detected Roles 54,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 111,POI Type Code 0,POI Type Description 0,Position Description Long 69,Squad ID 0,Squad Name 0,b3b07c58
AD DisplayName 1812,Assigned Roles 256,Department 39,Department ID 39,Detected Roles 410,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 183,POI Type Code 0,POI Type Description 0,Position Description Long 51,Squad ID 0,Squad Name 0,bb68963b
AD DisplayName 1813,Assigned Roles 34,Department 37,Department ID 37,Detected Roles 36,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 114,POI Type Code 0,POI Type Description 0,Position Description Long 12,Squad ID 0,Squad Name 0,50cd40ce
AD DisplayName 1814,Assigned Roles 266,Department 37,Department ID 37,Detected Roles 372,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 63,Job Profile 63,Management Level 3,Manager 241,POI Type Code 0,POI Type Description 0,Position Description Long 316,Squad ID 0,Squad Name 0,12dcec34
AD DisplayName 1815,Assigned Roles 86,Department 37,Department ID 37,Detected Roles 124,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 15,Job Profile 15,Management Level 3,Manager 249,POI Type Code 0,POI Type Description 0,Position Description Long 16,Squad ID 0,Squad Name 0,a8575da5
AD DisplayName 1816,Assigned Roles 14,Department 2,Department ID 2,Detected Roles 14,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,2112ee12
AD DisplayName 1817,Assigned Roles 483,Department 10,Department ID 10,Detected Roles 753,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 77,Job Profile 77,Management Level 3,Manager 238,POI Type Code 0,POI Type Description 0,Position Description Long 152,Squad ID 0,Squad Name 0,dfd7c1f9
AD DisplayName 1818,Assigned Roles 204,Department 0,Department ID 0,Detected Roles 754,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 146,Job Profile 146,Management Level 2,Manager 266,POI Type Code 0,POI Type Description 0,Position Description Long 331,Squad ID 0,Squad Name 0,5fa1d47b
AD DisplayName 1819,Assigned Roles 265,Department 6,Department ID 6,Detected Roles 312,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 19,Job Profile 19,Management Level 1,Manager 39,POI Type Code 0,POI Type Description 0,Position Description Long 133,Squad ID 0,Squad Name 0,7fa89dff
AD DisplayName 1820,Assigned Roles 351,Department 56,Department ID 56,Detected Roles 755,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 151,Job Profile 151,Management Level 5,Manager 90,POI Type Code 0,POI Type Description 0,Position Description Long 342,Squad ID 0,Squad Name 0,edc6e45e
AD DisplayName 1821,Assigned Roles 252,Department 49,Department ID 49,Detected Roles 282,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 92,Job Profile 92,Management Level 7,Manager 72,POI Type Code 0,POI Type Description 0,Position Description Long 343,Squad ID 0,Squad Name 0,f6bff5c1
AD DisplayName 1822,Assigned Roles 204,Department 0,Department ID 0,Detected Roles 119,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 119,Job Profile 119,Management Level 0,Manager 49,POI Type Code 0,POI Type Description 0,Position Description Long 344,Squad ID 0,Squad Name 0,53137e82
AD DisplayName 1823,Assigned Roles 256,Department 47,Department ID 47,Detected Roles 756,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 21,Job Profile 21,Management Level 3,Manager 102,POI Type Code 0,POI Type Description 0,Position Description Long 12,Squad ID 0,Squad Name 0,5a5c1939
AD DisplayName 1824,Assigned Roles 484,Department 37,Department ID 37,Detected Roles 757,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 59,POI Type Code 0,POI Type Description 0,Position Description Long 51,Squad ID 0,Squad Name 0,66ad9b1e
AD DisplayName 1825,Assigned Roles 30,Department 10,Department ID 10,Detected Roles 32,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 13,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,b8468228
AD DisplayName 1826,Assigned Roles 16,Department 1,Department ID 1,Detected Roles 16,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,38915821
AD DisplayName 1827,Assigned Roles 485,Department 2,Department ID 2,Detected Roles 758,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 2,Job Profile 2,Management Level 2,Manager 20,POI Type Code 0,POI Type Description 0,Position Description Long 17,Squad ID 0,Squad Name 0,238c0a32
AD DisplayName 1828,Assigned Roles 42,Department 1,Department ID 1,Detected Roles 759,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,6411c7cf
AD DisplayName 1829,Assigned Roles 486,Department 1,Department ID 1,Detected Roles 760,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,09264a2c
AD DisplayName 1830,Assigned Roles 487,Department 2,Department ID 2,Detected Roles 761,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 3,Squad ID 0,Squad Name 0,9d0100b7
AD DisplayName 1831,Assigned Roles 251,Department 64,Department ID 64,Detected Roles 276,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 43,Job Profile 43,Management Level 2,Manager 68,POI Type Code 0,POI Type Description 0,Position Description Long 345,Squad ID 0,Squad Name 0,a6bb4d38
AD DisplayName 1832,Assigned Roles 488,Department 13,Department ID 13,Detected Roles 762,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 26,Job Profile 26,Management Level 3,Manager 38,POI Type Code 0,POI Type Description 0,Position Description Long 108,Squad ID 0,Squad Name 0,e28e7d2b
AD DisplayName 1833,Assigned Roles 43,Department 40,Department ID 40,Detected Roles 94,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 66,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,99d55625
AD DisplayName 1834,Assigned Roles 106,Department 6,Department ID 6,Detected Roles 763,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 19,Job Profile 19,Management Level 1,Manager 29,POI Type Code 0,POI Type Description 0,Position Description Long 24,Squad ID 0,Squad Name 0,d3223f8e
AD DisplayName 1835,Assigned Roles 12,Department 1,Department ID 1,Detected Roles 12,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,4cb3f4c1
AD DisplayName 1836,Assigned Roles 16,Department 1,Department ID 1,Detected Roles 27,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,49a70c0c
AD DisplayName 1837,Assigned Roles 489,Department 30,Department ID 30,Detected Roles 764,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 152,Job Profile 152,Management Level 0,Manager 83,POI Type Code 0,POI Type Description 0,Position Description Long 72,Squad ID 0,Squad Name 0,2b817175
AD DisplayName 1838,Assigned Roles 256,Department 60,Department ID 60,Detected Roles 756,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 69,Job Profile 69,Management Level 3,Manager 111,POI Type Code 0,POI Type Description 0,Position Description Long 321,Squad ID 0,Squad Name 0,a7ead444
AD DisplayName 1839,Assigned Roles 490,Department 0,Department ID 0,Detected Roles 765,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 146,Job Profile 146,Management Level 2,Manager 266,POI Type Code 0,POI Type Description 0,Position Description Long 331,Squad ID 0,Squad Name 0,edbc2e69
AD DisplayName 1840,Assigned Roles 42,Department 2,Department ID 2,Detected Roles 44,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 3,Squad ID 0,Squad Name 0,5a6903e6
AD DisplayName 1841,Assigned Roles 102,Department 6,Department ID 6,Detected Roles 158,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 19,Job Profile 19,Management Level 1,Manager 39,POI Type Code 0,POI Type Description 0,Position Description Long 24,Squad ID 0,Squad Name 0,08623278
AD DisplayName 1842,Assigned Roles 331,Department 33,Department ID 33,Detected Roles 417,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 65,Job Profile 65,Management Level 4,Manager 116,POI Type Code 0,POI Type Description 0,Position Description Long 346,Squad ID 0,Squad Name 0,3f39eb2a
AD DisplayName 1843,Assigned Roles 491,Department 19,Department ID 19,Detected Roles 766,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 16,Job Profile 16,Management Level 3,Manager 28,POI Type Code 0,POI Type Description 0,Position Description Long 23,Squad ID 0,Squad Name 0,d02b46d8
AD DisplayName 1844,Assigned Roles 492,Department 39,Department ID 39,Detected Roles 767,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 35,Job Profile 35,Management Level 3,Manager 64,POI Type Code 0,POI Type Description 0,Position Description Long 277,Squad ID 0,Squad Name 0,a02f474c
AD DisplayName 1845,Assigned Roles 493,Department 39,Department ID 39,Detected Roles 768,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 10,Job Profile 10,Management Level 3,Manager 183,POI Type Code 0,POI Type Description 0,Position Description Long 10,Squad ID 0,Squad Name 0,b4161005
AD DisplayName 1846,Assigned Roles 494,Department 1,Department ID 1,Detected Roles 769,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,300892b9
AD DisplayName 1847,Assigned Roles 450,Department 1,Department ID 1,Detected Roles 703,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,a607cf29
AD DisplayName 1848,Assigned Roles 450,Department 1,Department ID 1,Detected Roles 703,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,b9b430ff
AD DisplayName 1849,Assigned Roles 450,Department 1,Department ID 1,Detected Roles 703,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,f0e25e65
AD DisplayName 1850,Assigned Roles 52,Department 1,Department ID 1,Detected Roles 55,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,36c17ae5
AD DisplayName 1851,Assigned Roles 450,Department 1,Department ID 1,Detected Roles 703,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,7f039e59
AD DisplayName 1852,Assigned Roles 495,Department 1,Department ID 1,Detected Roles 770,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 1,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,b85c5122
